"","Date","Plot","Row","Column","Species","Coverage","Root","CO2Treatment","Ntreatment"
"414","7/3/2019",64,13,2,"Luppe",70,"R","AC","EN"
"415","7/3/2019",64,13,2,"Schsc",5,"R","AC","EN"
"416","7/3/2019",64,13,3,"Luppe",70,"N","AC","EN"
"417","7/3/2019",64,13,4,"Andge",20,"R","AC","EN"
"418","7/3/2019",64,13,4,"Luppe",40,"N","AC","EN"
"419","7/3/2019",64,13,4,"Poapr",10,"R","AC","EN"
"420","7/3/2019",64,13,5,"Luppe",80,"N","AC","EN"
"421","7/3/2019",64,13,5,"Poapr",20,"R","AC","EN"
"422","7/3/2019",64,13,5,"Lesca",5,"R","AC","EN"
"423","7/3/2019",64,13,6,"Luppe",90,"N","AC","EN"
"424","7/3/2019",64,13,6,"Poapr",10,"R","AC","EN"
"425","7/3/2019",64,13,7,"Poapr",20,"R","AC","EN"
"426","7/3/2019",64,13,7,"Luppe",70,"N","AC","EN"
"427","7/3/2019",64,13,7,"Andge",5,"R","AC","EN"
"428","7/3/2019",64,13,8,"Andge",10,"R","AC","EN"
"429","7/3/2019",64,13,8,"Luppe",60,"R","AC","EN"
"430","7/3/2019",64,13,8,"Poapr",10,"R","AC","EN"
"431","7/3/2019",64,13,9,"Andge",80,"R","AC","EN"
"432","7/3/2019",64,13,9,"Poapr",5,"R","AC","EN"
"433","7/3/2019",64,13,9,"Luppe",5,"R","AC","EN"
"434","7/3/2019",64,13,10,"Andge",80,"R","AC","EN"
"435","7/3/2019",64,13,10,"Poapr",10,"R","AC","EN"
"436","7/3/2019",64,13,11,"Andge",30,"R","AC","EN"
"437","7/3/2019",64,13,11,"Poapr",10,"R","AC","EN"
"438","7/3/2019",64,13,12,"Luppe",10,"N","AC","EN"
"439","7/3/2019",64,13,12,"Poapr",5,"R","AC","EN"
"440","7/3/2019",64,13,13,"Luppe",40,"N","AC","EN"
"441","7/3/2019",64,13,13,"Andge",20,"R","AC","EN"
"442","7/3/2019",64,13,13,"Poapr",10,"R","AC","EN"
"443","7/3/2019",64,13,14,"Luppe",60,"N","AC","EN"
"444","7/3/2019",64,13,14,"Poapr",30,"R","AC","EN"
"445","7/3/2019",64,13,15,"Andge",30,"R","AC","EN"
"446","7/3/2019",64,13,15,"Poapr",20,"R","AC","EN"
"447","7/3/2019",64,13,15,"Luppe",50,"N","AC","EN"
"448","7/3/2019",64,13,16,"Luppe",10,"N","AC","EN"
"449","7/3/2019",64,13,16,"Poapr",20,"R","AC","EN"
"450","7/3/2019",64,13,17,"Andge",60,"R","AC","EN"
"451","7/3/2019",64,13,17,"Poapr",30,"R","AC","EN"
"452","7/3/2019",64,13,18,"Andge",90,"R","AC","EN"
"453","7/3/2019",64,13,18,"Poapr",5,"R","AC","EN"
"454","7/3/2019",64,14,1,"Andge",40,"R","AC","EN"
"455","7/3/2019",64,14,1,"Poapr",5,"R","AC","EN"
"456","7/3/2019",64,14,1,"Agrre",5,"R","AC","EN"
"457","7/3/2019",64,14,2,"Luppe",30,"N","AC","EN"
"458","7/3/2019",64,14,2,"Poapr",10,"R","AC","EN"
"459","7/3/2019",64,14,3,"Andge",20,"R","AC","EN"
"460","7/3/2019",64,14,3,"Poapr",10,"R","AC","EN"
"461","7/3/2019",64,14,3,"Luppe",20,"N","AC","EN"
"462","7/3/2019",64,14,4,"Luppe",30,"N","AC","EN"
"463","7/3/2019",64,14,4,"Andge",10,"R","AC","EN"
"464","7/3/2019",64,14,4,"Poapr",30,"R","AC","EN"
"465","7/3/2019",64,14,5,"Luppe",90,"R","AC","EN"
"466","7/3/2019",64,14,5,"Poapr",5,"R","AC","EN"
"467","7/3/2019",64,14,6,"Luppe",80,"R","AC","EN"
"468","7/3/2019",64,14,6,"Andge",20,"R","AC","EN"
"469","7/3/2019",64,14,6,"Poapr",5,"R","AC","EN"
"470","7/3/2019",64,14,7,"Luppe",10,"N","AC","EN"
"471","7/3/2019",64,14,7,"Andge",50,"R","AC","EN"
"472","7/3/2019",64,14,7,"Poapr",10,"R","AC","EN"
"473","7/3/2019",64,14,8,"Andge",60,"R","AC","EN"
"474","7/3/2019",64,14,8,"Luppe",20,"N","AC","EN"
"475","7/3/2019",64,14,9,"Andge",90,"R","AC","EN"
"476","7/3/2019",64,14,9,"Poapr",5,"R","AC","EN"
"477","7/3/2019",64,14,10,"Andge",80,"R","AC","EN"
"478","7/3/2019",64,14,10,"Poapr",5,"R","AC","EN"
"479","7/3/2019",64,14,11,"Andge",80,"R","AC","EN"
"480","7/3/2019",64,14,11,"Poapr",5,"R","AC","EN"
"481","7/3/2019",64,14,12,"Andge",40,"R","AC","EN"
"482","7/3/2019",64,14,12,"Poapr",20,"R","AC","EN"
"483","7/3/2019",64,14,12,"Luppe",5,"N","AC","EN"
"484","7/3/2019",64,14,13,"Andge",30,"R","AC","EN"
"485","7/3/2019",64,14,13,"Luppe",20,"N","AC","EN"
"486","7/3/2019",64,14,13,"Poapr",20,"R","AC","EN"
"487","7/3/2019",64,14,14,"Andge",40,"R","AC","EN"
"488","7/3/2019",64,14,14,"Luppe",10,"N","AC","EN"
"489","7/3/2019",64,14,14,"Poapr",30,"R","AC","EN"
"490","7/3/2019",64,14,15,"Andge",60,"R","AC","EN"
"491","7/3/2019",64,14,15,"Poapr",20,"R","AC","EN"
"492","7/3/2019",64,14,16,"Andge",70,"R","AC","EN"
"493","7/3/2019",64,14,16,"Poapr",10,"R","AC","EN"
"494","7/3/2019",64,14,17,"Andge",90,"R","AC","EN"
"495","7/3/2019",64,14,17,"Poapr",5,"R","AC","EN"
"496","7/3/2019",64,14,18,"Andge",100,"R","AC","EN"
"497","7/3/2019",64,14,18,"Poapr",5,"R","AC","EN"
"498","7/3/2019",64,15,1,"Schsc",20,"R","AC","EN"
"499","7/3/2019",64,15,1,"Andge",20,"R","AC","EN"
"500","7/3/2019",64,15,1,"Poapr",10,"R","AC","EN"
"501","7/3/2019",64,15,2,"Andge",40,"R","AC","EN"
"502","7/3/2019",64,15,2,"Poapr",10,"R","AC","EN"
"503","7/3/2019",64,15,3,"Andge",80,"R","AC","EN"
"504","7/3/2019",64,15,3,"Poapr",5,"R","AC","EN"
"505","7/3/2019",64,15,4,"Andge",60,"R","AC","EN"
"506","7/3/2019",64,15,4,"Luppe",40,"N","AC","EN"
"507","7/3/2019",64,15,4,"Poapr",5,"R","AC","EN"
"508","7/3/2019",64,15,5,"Luppe",80,"R","AC","EN"
"509","7/3/2019",64,15,6,"Andge",40,"R","AC","EN"
"510","7/3/2019",64,15,6,"Luppe",40,"N","AC","EN"
"511","7/3/2019",64,15,6,"Poapr",10,"R","AC","EN"
"512","7/3/2019",64,15,7,"Andge",80,"R","AC","EN"
"513","7/3/2019",64,15,7,"Poapr",10,"R","AC","EN"
"514","7/3/2019",64,15,8,"Andge",90,"R","AC","EN"
"515","7/3/2019",64,15,8,"Poapr",10,"R","AC","EN"
"516","7/3/2019",64,15,9,"Andge",70,"R","AC","EN"
"517","7/3/2019",64,15,9,"Poapr",10,"R","AC","EN"
"518","7/3/2019",64,15,10,"Andge",70,"R","AC","EN"
"519","7/3/2019",64,15,10,"Poapr",10,"R","AC","EN"
"520","7/3/2019",64,15,11,"Andge",80,"R","AC","EN"
"521","7/3/2019",64,15,11,"Poapr",5,"R","AC","EN"
"522","7/3/2019",64,15,12,"Poapr",30,"R","AC","EN"
"523","7/3/2019",64,15,13,"Andge",30,"R","AC","EN"
"524","7/3/2019",64,15,13,"Poapr",10,"R","AC","EN"
"525","7/3/2019",64,15,14,"Andge",10,"R","AC","EN"
"526","7/3/2019",64,15,14,"Agrre",5,"R","AC","EN"
"527","7/3/2019",64,15,14,"Poapr",10,"R","AC","EN"
"528","7/3/2019",64,15,15,"Andge",30,"R","AC","EN"
"529","7/3/2019",64,15,15,"Poapr",10,"R","AC","EN"
"530","7/3/2019",64,15,16,"Andge",60,"R","AC","EN"
"531","7/3/2019",64,15,16,"Poapr",30,"R","AC","EN"
"532","7/3/2019",64,15,17,"Andge",50,"R","AC","EN"
"533","7/3/2019",64,15,17,"Poapr",30,"R","AC","EN"
"534","7/3/2019",64,15,18,"Andge",90,"R","AC","EN"
"535","7/3/2019",64,15,18,"Poapr",5,"R","AC","EN"
"536","7/3/2019",64,16,1,"Andge",80,"R","AC","EN"
"537","7/3/2019",64,16,1,"Poapr",10,"R","AC","EN"
"538","7/3/2019",64,16,1,"Schsc",10,"R","AC","EN"
"539","7/3/2019",64,16,2,"Andge",90,"R","AC","EN"
"540","7/3/2019",64,16,2,"Poapr",5,"R","AC","EN"
"541","7/3/2019",64,16,3,"Andge",100,"R","AC","EN"
"542","7/3/2019",64,16,3,"Poapr",5,"R","AC","EN"
"543","7/3/2019",64,16,4,"Andge",90,"R","AC","EN"
"544","7/3/2019",64,16,4,"Poapr",5,"R","AC","EN"
"545","7/3/2019",64,16,5,"Andge",100,"R","AC","EN"
"546","7/3/2019",64,16,5,"Poapr",5,"R","AC","EN"
"547","7/3/2019",64,16,6,"Andge",70,"R","AC","EN"
"548","7/3/2019",64,16,6,"Poapr",10,"R","AC","EN"
"549","7/3/2019",64,16,7,"Andge",80,"R","AC","EN"
"550","7/3/2019",64,16,7,"Poapr",5,"R","AC","EN"
"551","7/3/2019",64,16,8,"Andge",90,"R","AC","EN"
"552","7/3/2019",64,16,8,"Poapr",5,"R","AC","EN"
"553","7/3/2019",64,16,9,"Andge",70,"R","AC","EN"
"554","7/3/2019",64,16,9,"Poapr",10,"R","AC","EN"
"555","7/3/2019",64,16,10,"Andge",70,"R","AC","EN"
"556","7/3/2019",64,16,10,"Poapr",10,"R","AC","EN"
"557","7/3/2019",64,16,11,"Andge",80,"R","AC","EN"
"558","7/3/2019",64,16,12,"Andge",60,"R","AC","EN"
"559","7/3/2019",64,16,12,"Poapr",30,"R","AC","EN"
"560","7/3/2019",64,16,13,"Andge",50,"R","AC","EN"
"561","7/3/2019",64,16,13,"Poapr",40,"R","AC","EN"
"562","7/3/2019",64,16,14,"Andge",40,"R","AC","EN"
"563","7/3/2019",64,16,14,"Poapr",30,"R","AC","EN"
"564","7/3/2019",64,16,15,"Poapr",60,"R","AC","EN"
"565","7/3/2019",64,16,16,"Andge",60,"R","AC","EN"
"566","7/3/2019",64,16,16,"Poapr",30,"R","AC","EN"
"567","7/3/2019",64,16,17,"Andge",80,"R","AC","EN"
"568","7/3/2019",64,16,17,"Poapr",10,"R","AC","EN"
"569","7/3/2019",64,16,18,"Andge",80,"R","AC","EN"
"570","7/3/2019",64,16,18,"Poapr",10,"R","AC","EN"
"571","7/3/2019",64,17,1,"Andge",100,"R","AC","EN"
"572","7/3/2019",64,17,1,"Schsc",10,"R","AC","EN"
"573","7/3/2019",64,17,2,"Andge",100,"R","AC","EN"
"574","7/3/2019",64,17,3,"Andge",90,"R","AC","EN"
"575","7/3/2019",64,17,3,"Poapr",5,"R","AC","EN"
"576","7/3/2019",64,17,4,"Andge",80,"R","AC","EN"
"577","7/3/2019",64,17,4,"Poapr",5,"R","AC","EN"
"578","7/3/2019",64,17,5,"Andge",80,"R","AC","EN"
"579","7/3/2019",64,17,5,"Poapr",5,"R","AC","EN"
"580","7/3/2019",64,17,6,"Andge",100,"R","AC","EN"
"581","7/3/2019",64,17,7,"Andge",90,"R","AC","EN"
"582","7/3/2019",64,17,7,"Poapr",5,"R","AC","EN"
"583","7/3/2019",64,17,8,"Andge",80,"R","AC","EN"
"584","7/3/2019",64,17,8,"Poapr",5,"R","AC","EN"
"585","7/3/2019",64,17,9,"Andge",90,"R","AC","EN"
"586","7/3/2019",64,17,10,"Andge",90,"R","AC","EN"
"587","7/3/2019",64,17,10,"Poapr",5,"R","AC","EN"
"588","7/3/2019",64,17,11,"Andge",90,"R","AC","EN"
"589","7/3/2019",64,17,11,"Poapr",10,"R","AC","EN"
"590","7/3/2019",64,17,12,"Andge",90,"R","AC","EN"
"591","7/3/2019",64,17,12,"Poapr",5,"R","AC","EN"
"592","7/3/2019",64,17,13,"Andge",80,"R","AC","EN"
"593","7/3/2019",64,17,13,"Poapr",10,"R","AC","EN"
"594","7/3/2019",64,17,14,"Andge",80,"R","AC","EN"
"595","7/3/2019",64,17,14,"Poapr",10,"R","AC","EN"
"596","7/3/2019",64,17,15,"Andge",70,"R","AC","EN"
"597","7/3/2019",64,17,15,"Poapr",10,"R","AC","EN"
"598","7/3/2019",64,17,16,"Poapr",40,"R","AC","EN"
"599","7/3/2019",64,17,16,"Lesca",5,"R","AC","EN"
"600","7/3/2019",64,17,17,"Andge",90,"R","AC","EN"
"601","7/3/2019",64,17,17,"Poapr",5,"R","AC","EN"
"602","7/3/2019",64,17,18,"Andge",100,"R","AC","EN"
"603","7/3/2019",64,17,18,"Poapr",5,"R","AC","EN"
"604","7/3/2019",64,18,1,"Andge",90,"R","AC","EN"
"605","7/3/2019",64,18,1,"Poapr",5,"R","AC","EN"
"606","7/3/2019",64,18,2,"Andge",100,"R","AC","EN"
"607","7/3/2019",64,18,2,"Poapr",5,"R","AC","EN"
"608","7/3/2019",64,18,3,"Andge",70,"R","AC","EN"
"609","7/3/2019",64,18,3,"Lesca",5,"R","AC","EN"
"610","7/3/2019",64,18,4,"Poapr",40,"R","AC","EN"
"611","7/3/2019",64,18,5,"Andge",90,"R","AC","EN"
"612","7/3/2019",64,18,5,"Poapr",5,"R","AC","EN"
"613","7/3/2019",64,18,6,"Andge",100,"R","AC","EN"
"614","7/3/2019",64,18,6,"Poapr",5,"R","AC","EN"
"615","7/3/2019",64,18,7,"Andge",90,"R","AC","EN"
"616","7/3/2019",64,18,7,"Poapr",5,"R","AC","EN"
"617","7/3/2019",64,18,8,"Andge",90,"R","AC","EN"
"618","7/3/2019",64,18,8,"Poapr",5,"R","AC","EN"
"619","7/3/2019",64,18,9,"Andge",90,"R","AC","EN"
"620","7/3/2019",64,18,9,"Poapr",10,"R","AC","EN"
"621","7/3/2019",64,18,10,"Andge",90,"R","AC","EN"
"622","7/3/2019",64,18,10,"Poapr",5,"R","AC","EN"
"623","7/3/2019",64,18,11,"Andge",80,"R","AC","EN"
"624","7/3/2019",64,18,11,"Poapr",10,"R","AC","EN"
"625","7/3/2019",64,18,12,"Andge",70,"R","AC","EN"
"626","7/3/2019",64,18,12,"Poapr",40,"R","AC","EN"
"627","7/3/2019",64,18,13,"Poapr",40,"R","AC","EN"
"628","7/3/2019",64,18,14,"Andge",60,"R","AC","EN"
"629","7/3/2019",64,18,14,"Poapr",30,"R","AC","EN"
"630","7/3/2019",64,18,15,"Andge",60,"R","AC","EN"
"631","7/3/2019",64,18,15,"Poapr",20,"R","AC","EN"
"632","7/3/2019",64,18,16,"Poapr",30,"R","AC","EN"
"633","7/3/2019",64,18,17,"Andge",100,"R","AC","EN"
"634","7/3/2019",64,18,17,"Poapr",10,"R","AC","EN"
"635","7/3/2019",64,18,18,"Andge",100,"R","AC","EN"
"636","7/3/2019",64,18,18,"Poapr",5,"R","AC","EN"
"637","7/5/2019",67,1,1,"Broin",5,"R","AC","AN"
"638","7/5/2019",67,1,1,"Lesca",5,"R","AC","AN"
"639","7/5/2019",67,1,1,"Schsc",20,"R","AC","AN"
"640","7/5/2019",67,1,1,"Poapr",20,"R","AC","AN"
"641","7/5/2019",67,1,1,"Andge",10,"R","AC","AN"
"642","7/5/2019",67,1,2,"Andge",50,"R","AC","AN"
"643","7/5/2019",67,1,2,"Poapr",20,"R","AC","AN"
"644","7/5/2019",67,1,2,"Amoca",10,"N","AC","AN"
"645","7/5/2019",67,1,3,"Andge",60,"R","AC","AN"
"646","7/5/2019",67,1,3,"Poapr",10,"R","AC","AN"
"647","7/5/2019",67,1,4,"Andge",90,"R","AC","AN"
"648","7/5/2019",67,1,4,"Poapr",10,"R","AC","AN"
"649","7/5/2019",67,1,4,"Amoca",10,"N","AC","AN"
"650","7/5/2019",67,1,4,"Luppe",10,"N","AC","AN"
"651","7/5/2019",67,1,5,"Poapr",30,"R","AC","AN"
"652","7/5/2019",67,1,5,"Luppe",30,"N","AC","AN"
"653","7/5/2019",67,1,6,"Poapr",10,"R","AC","AN"
"654","7/5/2019",67,1,6,"Luppe",90,"R","AC","AN"
"655","7/5/2019",67,1,7,"Luppe",80,"R","AC","AN"
"656","7/5/2019",67,1,7,"Poapr",10,"R","AC","AN"
"657","7/5/2019",67,1,8,"Andge",30,"R","AC","AN"
"658","7/5/2019",67,1,8,"Luppe",60,"R","AC","AN"
"659","7/5/2019",67,1,8,"Poapr",10,"R","AC","AN"
"660","7/5/2019",67,1,9,"Andge",70,"R","AC","AN"
"661","7/5/2019",67,1,9,"Poapr",15,"R","AC","AN"
"662","7/5/2019",67,1,9,"Luppe",10,"N","AC","AN"
"663","7/5/2019",67,1,10,"Andge",90,"R","AC","AN"
"664","7/5/2019",67,1,10,"Luppe",10,"R","AC","AN"
"665","7/5/2019",67,1,10,"Poapr",5,"R","AC","AN"
"666","7/5/2019",67,1,11,"Andge",50,"R","AC","AN"
"667","7/5/2019",67,1,11,"Poapr",20,"R","AC","AN"
"668","7/5/2019",67,1,11,"Luppe",5,"N","AC","AN"
"669","7/5/2019",67,1,12,"Amoca",20,"R","AC","AN"
"670","7/5/2019",67,1,12,"Luppe",30,"R","AC","AN"
"671","7/5/2019",67,1,12,"Poapr",20,"R","AC","AN"
"672","7/5/2019",67,1,13,"Poapr",40,"R","AC","AN"
"673","7/5/2019",67,1,13,"Luppe",30,"N","AC","AN"
"674","7/5/2019",67,1,14,"Luppe",60,"R","AC","AN"
"675","7/5/2019",67,1,14,"Poapr",20,"R","AC","AN"
"676","7/5/2019",67,1,15,"Andge",90,"R","AC","AN"
"677","7/5/2019",67,1,15,"Poapr",10,"R","AC","AN"
"678","7/5/2019",67,1,16,"Andge",90,"R","AC","AN"
"679","7/5/2019",67,1,16,"Poapr",5,"R","AC","AN"
"680","7/5/2019",67,1,17,"Andge",90,"R","AC","AN"
"681","7/5/2019",67,1,17,"Poapr",5,"R","AC","AN"
"682","7/5/2019",67,1,18,"Andge",80,"R","AC","AN"
"683","7/5/2019",67,1,18,"Luppe",20,"R","AC","AN"
"684","7/5/2019",67,1,18,"Poapr",5,"R","AC","AN"
"685","7/5/2019",67,2,1,"Andge",60,"R","AC","AN"
"686","7/5/2019",67,2,1,"Poapr",20,"R","AC","AN"
"687","7/5/2019",67,2,2,"Amoca",30,"N","AC","AN"
"688","7/5/2019",67,2,2,"Poapr",20,"R","AC","AN"
"689","7/5/2019",67,2,3,"Andge",40,"R","AC","AN"
"690","7/5/2019",67,2,3,"Amoca",50,"R","AC","AN"
"691","7/5/2019",67,2,3,"Poapr",10,"R","AC","AN"
"692","7/5/2019",67,2,4,"Andge",70,"R","AC","AN"
"693","7/5/2019",67,2,4,"Amoca",20,"R","AC","AN"
"694","7/5/2019",67,2,4,"Poapr",10,"R","AC","AN"
"695","7/5/2019",67,2,5,"Andge",80,"R","AC","AN"
"696","7/5/2019",67,2,5,"Luppe",20,"R","AC","AN"
"697","7/5/2019",67,2,5,"Poapr",5,"R","AC","AN"
"698","7/5/2019",67,2,6,"Luppe",40,"R","AC","AN"
"699","7/5/2019",67,2,6,"Andge",10,"R","AC","AN"
"700","7/5/2019",67,2,6,"Poapr",20,"R","AC","AN"
"701","7/5/2019",67,2,7,"Luppe",30,"R","AC","AN"
"702","7/5/2019",67,2,7,"Andge",10,"R","AC","AN"
"703","7/5/2019",67,2,7,"Poapr",5,"R","AC","AN"
"704","7/5/2019",67,2,8,"Amoca",20,"R","AC","AN"
"705","7/5/2019",67,2,8,"Andge",60,"R","AC","AN"
"706","7/5/2019",67,2,8,"Poapr",10,"R","AC","AN"
"707","7/5/2019",67,2,9,"Andge",90,"R","AC","AN"
"708","7/5/2019",67,2,9,"Poapr",10,"R","AC","AN"
"709","7/5/2019",67,2,10,"Andge",90,"R","AC","AN"
"710","7/5/2019",67,2,10,"Poapr",5,"R","AC","AN"
"711","7/5/2019",67,2,11,"Andge",70,"R","AC","AN"
"712","7/5/2019",67,2,11,"Poapr",10,"R","AC","AN"
"713","7/5/2019",67,2,12,"Agrre",5,"R","AC","AN"
"714","7/5/2019",67,2,12,"Amoca",30,"R","AC","AN"
"715","7/5/2019",67,2,12,"Poapr",20,"R","AC","AN"
"716","7/5/2019",67,2,13,"Poapr",20,"R","AC","AN"
"717","7/5/2019",67,2,13,"Luppe",10,"R","AC","AN"
"718","7/5/2019",67,2,14,"Luppe",30,"R","AC","AN"
"719","7/5/2019",67,2,14,"Poapr",30,"R","AC","AN"
"720","7/5/2019",67,2,15,"Andge",100,"R","AC","AN"
"721","7/5/2019",67,2,15,"Poapr",5,"R","AC","AN"
"722","7/5/2019",67,2,16,"Andge",90,"R","AC","AN"
"723","7/5/2019",67,2,16,"Poapr",5,"R","AC","AN"
"724","7/5/2019",67,2,17,"Andge",80,"R","AC","AN"
"725","7/5/2019",67,2,17,"Poapr",5,"R","AC","AN"
"726","7/5/2019",67,2,18,"Andge",70,"R","AC","AN"
"727","7/5/2019",67,2,18,"Poapr",10,"R","AC","AN"
"728","7/5/2019",67,2,18,"Luppe",10,"R","AC","AN"
"729","7/5/2019",67,3,1,"Andge",70,"R","AC","AN"
"730","7/5/2019",67,3,1,"Poapr",10,"R","AC","AN"
"731","7/5/2019",67,3,2,"Andge",50,"R","AC","AN"
"732","7/5/2019",67,3,2,"Poapr",10,"R","AC","AN"
"733","7/5/2019",67,3,2,"Schsc",20,"R","AC","AN"
"734","7/5/2019",67,3,3,"Andge",80,"R","AC","AN"
"735","7/5/2019",67,3,3,"Poapr",5,"R","AC","AN"
"736","7/5/2019",67,3,4,"Andge",80,"R","AC","AN"
"737","7/5/2019",67,3,4,"Poapr",10,"R","AC","AN"
"738","7/5/2019",67,3,5,"Andge",60,"R","AC","AN"
"739","7/5/2019",67,3,5,"Poapr",10,"R","AC","AN"
"740","7/5/2019",67,3,6,"Agrre",5,"R","AC","AN"
"741","7/5/2019",67,3,6,"Poapr",40,"R","AC","AN"
"742","7/5/2019",67,3,7,"Poapr",20,"R","AC","AN"
"743","7/5/2019",67,3,7,"Amoca",10,"N","AC","AN"
"744","7/5/2019",67,3,8,"Andge",30,"R","AC","AN"
"745","7/5/2019",67,3,8,"Amoca",60,"R","AC","AN"
"746","7/5/2019",67,3,9,"Andge",90,"R","AC","AN"
"747","7/5/2019",67,3,9,"Poapr",5,"R","AC","AN"
"748","7/5/2019",67,3,10,"Andge",80,"R","AC","AN"
"749","7/5/2019",67,3,10,"Poapr",10,"R","AC","AN"
"750","7/5/2019",67,3,11,"Andge",70,"R","AC","AN"
"751","7/5/2019",67,3,11,"Luppe",30,"R","AC","AN"
"752","7/5/2019",67,3,11,"Poapr",10,"R","AC","AN"
"753","7/5/2019",67,3,12,"Andge",30,"R","AC","AN"
"754","7/5/2019",67,3,12,"Poapr",40,"R","AC","AN"
"755","7/5/2019",67,3,12,"Luppe",20,"N","AC","AN"
"756","7/5/2019",67,3,13,"Poapr",50,"R","AC","AN"
"757","7/5/2019",67,3,13,"Amoca",10,"N","AC","AN"
"758","7/5/2019",67,3,14,"Luppe",20,"R","AC","AN"
"759","7/5/2019",67,3,14,"Poapr",50,"R","AC","AN"
"760","7/5/2019",67,3,15,"Poapr",50,"R","AC","AN"
"761","7/5/2019",67,3,16,"Andge",60,"R","AC","AN"
"762","7/5/2019",67,3,16,"Poapr",20,"R","AC","AN"
"763","7/5/2019",67,3,17,"Andge",90,"R","AC","AN"
"764","7/5/2019",67,3,17,"Poapr",5,"R","AC","AN"
"765","7/5/2019",67,3,18,"Andge",80,"R","AC","AN"
"766","7/5/2019",67,3,18,"Poapr",10,"R","AC","AN"
"767","7/5/2019",67,4,1,"Andge",90,"R","AC","AN"
"768","7/5/2019",67,4,1,"Poapr",5,"R","AC","AN"
"769","7/5/2019",67,4,2,"Andge",100,"R","AC","AN"
"770","7/5/2019",67,4,2,"Poapr",5,"R","AC","AN"
"771","7/5/2019",67,4,3,"Andge",100,"R","AC","AN"
"772","7/5/2019",67,4,3,"Poapr",5,"R","AC","AN"
"773","7/5/2019",67,4,4,"Andge",90,"R","AC","AN"
"774","7/5/2019",67,4,4,"Poapr",5,"R","AC","AN"
"775","7/5/2019",67,4,5,"Andge",50,"R","AC","AN"
"776","7/5/2019",67,4,5,"Poapr",10,"R","AC","AN"
"777","7/5/2019",67,4,5,"Luppe",10,"N","AC","AN"
"778","7/5/2019",67,4,6,"Poapr",20,"R","AC","AN"
"779","7/5/2019",67,4,6,"Luppe",10,"N","AC","AN"
"780","7/5/2019",67,4,7,"Andge",70,"R","AC","AN"
"781","7/5/2019",67,4,7,"Amoca",10,"N","AC","AN"
"782","7/5/2019",67,4,7,"Poapr",10,"R","AC","AN"
"783","7/5/2019",67,4,8,"Andge",80,"R","AC","AN"
"784","7/5/2019",67,4,8,"Poapr",10,"R","AC","AN"
"785","7/5/2019",67,4,9,"Andge",90,"R","AC","AN"
"786","7/5/2019",67,4,9,"Poapr",10,"R","AC","AN"
"787","7/5/2019",67,4,10,"Andge",90,"R","AC","AN"
"788","7/5/2019",67,4,10,"Poapr",10,"R","AC","AN"
"789","7/5/2019",67,4,11,"Andge",90,"R","AC","AN"
"790","7/5/2019",67,4,11,"Luppe",20,"R","AC","AN"
"791","7/5/2019",67,4,11,"Poapr",5,"R","AC","AN"
"792","7/5/2019",67,4,12,"Andge",80,"R","AC","AN"
"793","7/5/2019",67,4,12,"Poapr",20,"R","AC","AN"
"794","7/5/2019",67,4,13,"Andge",70,"R","AC","AN"
"795","7/5/2019",67,4,13,"Luppe",30,"R","AC","AN"
"796","7/5/2019",67,4,13,"Poapr",40,"R","AC","AN"
"797","7/5/2019",67,4,14,"Luppe",50,"R","AC","AN"
"798","7/5/2019",67,4,14,"Poapr",60,"R","AC","AN"
"799","7/5/2019",67,4,15,"Luppe",30,"R","AC","AN"
"800","7/5/2019",67,4,15,"Poapr",40,"R","AC","AN"
"801","7/5/2019",67,4,16,"Andge",50,"R","AC","AN"
"802","7/5/2019",67,4,16,"Poapr",20,"R","AC","AN"
"803","7/5/2019",67,4,16,"Luppe",10,"N","AC","AN"
"804","7/5/2019",67,4,17,"Andge",90,"R","AC","AN"
"805","7/5/2019",67,4,17,"Poapr",20,"R","AC","AN"
"806","7/5/2019",67,4,18,"Andge",90,"R","AC","AN"
"807","7/5/2019",67,4,18,"Poapr",5,"R","AC","AN"
"808","7/5/2019",67,5,1,"Andge",80,"R","AC","AN"
"809","7/5/2019",67,5,1,"Luppe",10,"R","AC","AN"
"810","7/5/2019",67,5,1,"Poapr",5,"R","AC","AN"
"811","7/5/2019",67,5,2,"Andge",100,"R","AC","AN"
"812","7/5/2019",67,5,2,"Poapr",5,"R","AC","AN"
"813","7/5/2019",67,5,3,"Andge",100,"R","AC","AN"
"814","7/5/2019",67,5,3,"Poapr",5,"R","AC","AN"
"815","7/5/2019",67,5,4,"Andge",80,"R","AC","AN"
"816","7/5/2019",67,5,4,"Luppe",20,"R","AC","AN"
"817","7/5/2019",67,5,5,"Luppe",70,"R","AC","AN"
"818","7/5/2019",67,5,5,"Poapr",30,"R","AC","AN"
"819","7/5/2019",67,5,6,"Luppe",50,"R","AC","AN"
"820","7/5/2019",67,5,6,"Poapr",20,"R","AC","AN"
"821","7/5/2019",67,5,7,"Poapr",20,"R","AC","AN"
"822","7/5/2019",67,5,8,"Andge",40,"R","AC","AN"
"823","7/5/2019",67,5,8,"Poapr",20,"R","AC","AN"
"824","7/5/2019",67,5,9,"Andge",70,"R","AC","AN"
"825","7/5/2019",67,5,9,"Poapr",10,"R","AC","AN"
"826","7/5/2019",67,5,10,"Andge",60,"R","AC","AN"
"827","7/5/2019",67,5,10,"Poapr",10,"R","AC","AN"
"828","7/5/2019",67,5,11,"Andge",40,"R","AC","AN"
